year,rainfall,temperature,population,built_up_area,NO2_density
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.2038471941220027
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.21871376995055286
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.18667470680464382
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.15237641114200606
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.15752663703351535
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.2763154354867454
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.27359682975456107
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.288723303069267
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.24483026913606087
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.17208321100547558
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.1831855950753996
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.19091331785132565
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.1858404929705852
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.19794410471361729
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.16156670675257026
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.14858409499723554
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.1752783593796193
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.1722815134624969
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.2641697659738547
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.2847305191268566
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.21705493784807484
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.1619751072351161
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.18512966710385165
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.17774944666898793
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.20472587285280203
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.18732550345347274
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.17362683943107302
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.2106028141013283
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.20128949732679183
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.2129961243328808
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.2112622615057691
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.17977618569714107
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.1849277816094729
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.16934690021077473
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.19358083677563662
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.23759947664896858
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.20210463743848833
2018,0.24289830680973254,0.03847996788508823,0.0,0.0,0.1684501460008255
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20394675813357044
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2163105365814057
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24101177734403434
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23051810832032554
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21036000814789313
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2006175991279491
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23074798015527614
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.26824317544345905
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19664588809806724
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15354136173366587
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20368410132204798
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24694710714037904
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24379161025563312
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.25420930219560917
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16531960308312832
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21160402427909344
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21833308809141655
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.27552993201014797
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.27620622918926563
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19185834000406826
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21534773998069273
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2434031092343541
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.18475999894519635
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1986785392840982
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.13241133151760273
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1747428042866024
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2577717979237956
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.11322871239421797
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1869762913080252
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.34799895375141865
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23135328910201652
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2778104883160759
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.280482216085797
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23530082240479006
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2231093044934594
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.17993242743443572
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2412745750791198
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24216741087632754
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20517114881054532
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21799189447085082
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.35830687125789
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.27729038027643943
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.11048387842417653
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.12115497638514838
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.12858756381311978
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23203941578478937
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16777680061617026
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.26958642065027866
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2628844372690897
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24859361269682595
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3100681854477012
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.33583470276088573
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3413433671619649
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.28686501314942864
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23160156520419778
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2855659488867717
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20743724135689945
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23058879076373312
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2884324799450321
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.25081039931920684
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21622331349376916
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.29954951793524043
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.4136681511553644
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2712044043387609
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3535244588224006
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3118765095106771
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20957503606620273
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.05677817137324525
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2701469890063461
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.22521822650013945
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2625461948106444
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19592584285340925
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.220320959274792
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2566917473846825
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.26093710922041635
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.17603188971230904
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1526829756251837
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19034666880875567
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20781121832785077
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.18328539314193365
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1530870604891258
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1852346765244927
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.0789904303572119
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1164581146581466
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1775378838135713
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3370222274972965
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.37066255616174426
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.36462956849707495
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.316871439868612
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.4012474193057305
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.37776503115834376
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2293429597088254
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19238590046847695
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2353067514427325
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19462989991401747
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.22657542111889384
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,1.0
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.40135987562334574
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.29051128027137413
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.14477864023364329
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.5297585854492262
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2664166221749463
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.26713720712841943
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16547406578452553
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.27090965261308914
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.35273219059300526
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2931932763333393
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.29909083471201364
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.11417870674013778
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15890920156560007
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.17801826824719988
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15228256053469064
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19697730573992553
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1295934689731459
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1320210233049611
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2986419121734683
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.44769111141039414
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2624269680585972
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.18363839251139513
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.34391941012792393
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.361552054194319
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3053354923374868
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.43069432939020896
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.13329060034432405
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16145675611682456
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.43685610996190377
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15029417022576194
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.17546024367418703
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2187044521321581
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1392963161053253
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3755067982730737
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.35751881002858255
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.45630076094720895
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3094672495098525
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3807599575749089
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.33452254928410624
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3339019597948618
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23239584624406667
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.4137138808790857
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.5242795460895937
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20754072038427382
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20616561729835717
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16366000172672374
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1582643927785446
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16278780039957058
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24465619946855816
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.28658142226581396
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.304116466121018
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.35429944871919417
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.5720504618584868
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3078100186648204
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2534838813025482
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.4210277868045505
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.30404097918079254
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2923059177907334
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.489904713746155
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3427832441708601
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23580997264484072
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.14465614061305002
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.41708645392577576
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.7428812025712135
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21123329746598554
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.18398595377037527
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2407561634371414
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21777152773236502
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2557519817384823
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.35931933019809015
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.4386515283281888
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19823461142664967
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.46122886038245653
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.40172275313769723
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.36806501015374626
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24948830759174778
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.41465050089565797
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.5677834634211686
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3565646999851448
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2789037668369109
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.4181092467207825
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.22360518789492378
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24511586507573907
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3096402067741062
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.31112598870263447
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24113527469348062
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1718426240994498
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1987050946270744
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.34146905153258755
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3315658731245586
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.222293342668547
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.519409120014369
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.5115685640820502
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1440419687434772
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.13644423913497497
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15347023334938864
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2770687669099186
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.31447698963493953
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.3223631763929036
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1898870779677629
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.39847303218883307
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2862304403010304
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.26760821481993324
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1481514683135022
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21390953465203572
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.22274348705740304
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16006390826326147
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19049244775558657
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.13442663093654852
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19574473674716655
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16929780689420895
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15254355611103837
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2764800426638817
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.27104422727088556
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2233545335294682
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15823821222921242
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2038471941220027
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21871376995055286
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.18667470680464382
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15237641114200606
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.15752663703351535
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2763154354867454
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.27359682975456107
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.288723303069267
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.24483026913606087
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.17208321100547558
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1831855950753996
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19091331785132565
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1858404929705852
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19794410471361729
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16156670675257026
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.14858409499723554
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1752783593796193
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1722815134624969
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2641697659738547
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2847305191268566
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.21705493784807484
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1619751072351161
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.18512966710385165
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.17774944666898793
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20472587285280203
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.18732550345347274
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.17362683943107302
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2106028141013283
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20128949732679183
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2129961243328808
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.2112622615057691
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.17977618569714107
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1849277816094729
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.16934690021077473
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.19358083677563662
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.23759947664896858
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.20210463743848833
2018,0.24289830680973254,0.14454147391173677,0.0,0.0,0.1684501460008255
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.20394675813357044
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2163105365814057
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.24101177734403434
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.23051810832032554
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.21036000814789313
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2006175991279491
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.23074798015527614
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.26824317544345905
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.19664588809806724
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.15354136173366587
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.20368410132204798
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.24694710714037904
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.24379161025563312
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.25420930219560917
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.16531960308312832
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.21160402427909344
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.21833308809141655
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.27552993201014797
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.27620622918926563
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.19185834000406826
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.21534773998069273
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2434031092343541
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.18475999894519635
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.1986785392840982
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.13241133151760273
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.1747428042866024
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2577717979237956
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.11322871239421797
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.1869762913080252
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.34799895375141865
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.23135328910201652
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2778104883160759
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.280482216085797
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.23530082240479006
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2231093044934594
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.17993242743443572
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2412745750791198
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.24216741087632754
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.20517114881054532
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.21799189447085082
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.35830687125789
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.27729038027643943
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.11048387842417653
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.12115497638514838
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.12858756381311978
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.23203941578478937
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.16777680061617026
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.26958642065027866
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2628844372690897
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.24859361269682595
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.3100681854477012
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.33583470276088573
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.3413433671619649
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.28686501314942864
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.23160156520419778
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2855659488867717
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.20743724135689945
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.23058879076373312
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2884324799450321
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.25081039931920684
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.21622331349376916
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.29954951793524043
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.4136681511553644
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2712044043387609
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.3535244588224006
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.3118765095106771
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.20957503606620273
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.05677817137324525
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2701469890063461
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.22521822650013945
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2625461948106444
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.19592584285340925
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.220320959274792
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.2566917473846825
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.26093710922041635
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.17603188971230904
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.1526829756251837
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.19034666880875567
2018,0.24289830680973254,0.41532969509319884,0.0,0.0,0.20781121832785077
